bv_id,year,net_assets_th_gbp
GB07706098,2016,593.871
GB07706098,2017,973.091
GB07706098,2018,1328.277
GB07706098,2019,1570.841
GB07706133,2012,-57.809
GB07706133,2013,-112.647
GB07706133,2014,-125.299
GB07706133,2015,470.249
GB07706133,2016,771.351
GB07706133,2017,3371.586
GB07706133,2018,3937.503
GB07706133,2019,4938.841
GB07706134,2012,0.002
GB07706134,2013,1.792
GB07706134,2014,13.782
GB07706155,2012,-1726.875
GB07706155,2013,-4096.37
GB07706155,2014,-5524.638
GB07706155,2015,-5328.807
GB07706155,2016,-4664.139
GB07706155,2017,-3962.795
GB07706155,2018,-2042.958
GB07706158,2012,1.584
GB07706158,2013,1.5
GB07706158,2014,0.1
GB07706158,2015,0.1
GB07706158,2016,0.1
GB07706158,2017,0.1
GB07706158,2018,0.1
GB07706160,2012,-5.376
GB07706160,2013,-9.954
GB07706160,2014,-8.593
GB07706160,2015,0.008
GB07706160,2016,1.675
GB07706160,2017,-0.112
GB07706182,2012,0.446
GB07706182,2013,54.418
GB07706182,2014,66.525
GB07706182,2015,102.912
GB07706182,2016,341.907
GB07706182,2017,342.357
GB07706182,2018,297.666
GB07706182,2019,271.034
GB07706192,2012,1.679
GB07706192,2013,6.454
GB07706192,2014,2.782
GB07706192,2015,2.327
GB07706192,2016,2.649
GB07706192,2017,2.203
GB07706211,2012,0.001
GB07706211,2013,9.327
GB07706211,2014,0.507
GB07706211,2015,9.621
GB07706211,2016,14.179
GB07706211,2017,19.427
GB07706211,2018,37.027
GB07706211,2019,66.47
GB07706290,2012,0.918
GB07706290,2013,0.049
GB07706290,2014,-0.454
GB07706345,2012,0.1
GB07706345,2013,3.217
GB07706345,2014,3.125
GB07706345,2015,11.265
GB07706345,2016,23.729
GB07706363,2012,0.076
GB07706363,2013,-0.472
GB07706363,2014,-0.735
GB07706400,2012,-1.421
GB07706400,2013,7.538
GB07706400,2014,4.076
GB07706400,2015,11.316
GB07706400,2016,24.248
GB07706400,2017,26.666
GB07706400,2018,10.095
GB07706400,2019,28.234
GB07706418,2012,52.505
GB07706418,2013,-13.276
GB07706418,2014,8.33
GB07706418,2015,-172.561
GB07706435,2012,0.791
GB07706435,2013,1.963
GB07706435,2014,3.817
GB07706435,2015,2.78
GB07706435,2016,2.133
GB07706435,2017,3.801
GB07706435,2018,1.655
GB07706435,2019,2.445
GB07706436,2012,-902.636
GB07706436,2013,-868.876
GB07706436,2014,-817.394
GB07706436,2015,-443.07
GB07706436,2016,163.794
GB07706436,2017,355.823
GB07706436,2018,702.685
GB07706436,2019,1268.96
GB07706444,2012,0.008
GB07706444,2013,-0.449
GB07706444,2014,0.998
GB07706444,2015,1.254
GB07706444,2016,-20.271
GB07706444,2017,-19.348
GB07706444,2018,-8.422
GB07706512,2012,0.001
GB07706512,2013,0.002
GB07706512,2014,0.002
GB07706512,2015,0.001
GB07706512,2016,0.001
GB07706512,2017,0.002
GB07706512,2018,0.003
GB07706529,2012,-46.23
GB07706529,2013,-120.925
GB07706529,2014,-84.171
GB07706529,2015,36.503
GB07706529,2016,17.118
GB07706529,2017,30.014
GB07706529,2018,24.624
GB07706529,2019,63.691
GB07706533,2012,-1.263
GB07706533,2013,-7.576
GB07706533,2014,-18.884
GB07706533,2015,-25.471
GB07706533,2016,-26.621
GB07706533,2017,-5.619
GB07706561,2012,0.115
GB07706561,2013,0.808
GB07706561,2014,0.115
GB07706561,2015,0.7
GB07706582,2012,0.001
GB07706582,2013,0.001
GB07706582,2014,0.001
GB07706582,2015,0.001
GB07706582,2016,0.001
GB07706582,2017,0.001
GB07706582,2018,0.001
GB07706587,2012,4.206
GB07706587,2013,11.418
GB07706587,2014,35.107
GB07706587,2015,12.816
GB07706587,2016,11.065
GB07706587,2017,0.241
GB07706587,2018,38.206
GB07706587,2019,11.943
GB07706600,2012,4.915
GB07706600,2013,1.432
GB07706600,2014,-2.456
GB07706600,2015,-6.9
GB07706600,2016,-11.083
GB07706600,2017,-10.398
GB07706600,2018,-12.255
GB07706600,2019,-11.33
GB07706648,2012,-1443.519
GB07706648,2013,-3197.36
GB07706648,2014,-5067.713
GB07706648,2015,-5119.745
GB07706648,2016,-4182.144
GB07706648,2017,-3149.177
GB07706648,2018,-1033.299
GB07706653,2012,-3605.374
GB07706653,2013,-2832.059
GB07706653,2014,-2094.979
GB07706653,2015,-1104.076
GB07706653,2016,1026.161
GB07706653,2017,2106.862
GB07706653,2018,2049.097
GB07706653,2019,2697.144
GB07706658,2012,-169.617
GB07706658,2013,-418.45
GB07706658,2014,898.743
GB07706658,2015,-494.223
GB07706658,2016,-4384.656
GB07706658,2017,-7539.342
GB07706658,2018,-12335.54
GB07706662,2012,2.468
GB07706662,2013,3.4
GB07706662,2014,0.062
GB07706662,2015,5.337
GB07706662,2016,32.542
GB07706662,2017,36.378
GB07706662,2018,128.261
GB07706692,2012,-3.845
GB07706692,2013,-4.521
GB07706692,2014,-1.435
GB07706720,2012,-2.674
GB07706720,2013,-15.3
GB07706720,2014,-7.969
GB07706720,2015,-15.246
GB07706720,2016,-17.408
GB07706720,2017,-5.248
GB07706720,2018,-16.216
GB07706720,2019,-1.419
GB07706735,2012,25.625
GB07706735,2013,36.186
GB07706735,2014,27.1
GB07706735,2015,29.529
GB07706735,2017,1.183
GB07706739,2012,-76.461
GB07706739,2013,-104.869
GB07706739,2014,-80.623
GB07706739,2015,39.12
GB07706739,2016,219.159
GB07706739,2017,394.296
GB07706739,2018,205.172
GB07706744,2013,-3.672
GB07706744,2014,-4.292
GB07706744,2015,-8.253
GB07706744,2016,-7.67
GB07706744,2017,-8.856
GB07706744,2018,-7.997
GB07706744,2019,-9.319
GB07706786,2012,313.963
GB07706786,2013,562.672
GB07706786,2014,1071.4
GB07706786,2015,-226.957
GB07706790,2012,-15.529
GB07706790,2013,0.126
GB07706790,2014,16.404
GB07706790,2015,135.718
GB07706790,2016,32.255
GB07706790,2017,50.017
GB07706790,2018,75.544
GB07706797,2012,0.001
GB07706797,2013,-1.179
GB07706797,2014,-0.033
GB07706797,2015,4.135
GB07706797,2016,7.517
GB07706797,2017,11.0
GB07706797,2018,14.887
GB07706802,2012,-9.35
GB07706802,2013,11.738
GB07706802,2014,10.734
GB07706802,2015,4.631
GB07706802,2016,3.92
GB07706802,2017,0.351
GB07706802,2018,0.512
GB07706810,2012,0.005
GB07706810,2013,0.005
GB07706810,2014,0.005
GB07706810,2015,0.005
GB07706810,2016,0.001
GB07706810,2017,0.021
GB07706810,2018,10.84
GB07706826,2012,1.292
GB07706826,2013,1.339
GB07706826,2014,2.02
GB07706826,2015,2.042
GB07706826,2016,1.87
GB07706862,2012,0.003
GB07706862,2013,2.331
GB07706862,2014,1.612
GB07706862,2015,1.76
GB07706862,2016,4.641
GB07706862,2017,11.389
GB07706862,2018,32.939
GB07706862,2019,78.013
GB07706906,2012,-3.946
GB07706906,2013,48.273
GB07706906,2014,144.619
GB07706906,2015,174.196
GB07706906,2016,246.161
GB07706906,2017,254.205
GB07706906,2018,212.483
GB07706906,2019,112.225
GB07706928,2012,-83.09
GB07706928,2013,-91.338
GB07706928,2014,-40.405
GB07706928,2015,-9.238
GB07706928,2016,-71.878
GB07706928,2017,87.896
GB07706928,2018,278.59
GB07706928,2019,577.623
GB07706933,2012,-9.788
GB07706933,2013,-8.805
GB07706933,2014,-2.96
GB07706933,2015,3.763
GB07706933,2016,8.7
GB07706933,2017,11.9
GB07706933,2018,13.9
GB07706946,2012,0.516
GB07706946,2013,3.386
GB07706946,2014,1.832
GB07706946,2015,2.185
GB07706946,2016,4.545
GB07706946,2017,2.687
GB07706950,2012,-8.099
GB07706950,2013,7.046
GB07706950,2014,1.258
GB07706950,2015,77.688
GB07706950,2016,40.762
GB07706950,2017,34.166
GB07706950,2018,22.124
GB07706950,2019,15.079
GB07706965,2012,-231.648
GB07706965,2013,-279.0
GB07706965,2014,-0.628
GB07706965,2015,-1.431
GB07706965,2016,-2310.495
GB07706965,2017,-3036.235
GB07706965,2018,-3909.048
GB07706970,2012,-5.759
GB07706970,2013,-6.222
GB07706970,2014,-6.372
GB07706974,2011,1.0
GB07706974,2012,4.234
GB07706974,2013,6.292
GB07706974,2014,10.215
GB07706974,2015,9.651
GB07706974,2016,13.313
GB07706974,2017,24.051
GB07706974,2018,10.94
GB07706993,2016,-1.869
GB07706993,2017,-5.032
GB07706993,2018,-8.632
GB07706993,2019,-12.376
GB07706999,2012,0.001
GB07706999,2013,0.001
GB07706999,2014,-119.627
GB07706999,2015,-120.57
GB07706999,2016,-119.19
GB07706999,2017,-117.019
GB07706999,2018,-116.064
GB07706999,2019,25.153
GB07707003,2012,1.0
GB07707003,2013,-15.212
GB07707003,2014,-94.511
GB07707003,2015,-99.935
GB07707003,2016,-87.173
GB07707003,2017,-65.242
GB07707003,2018,-89.879
GB07707003,2019,-121.502
GB07707076,2012,0.06
GB07707076,2013,0.526
GB07707076,2014,0.453
GB07707076,2015,0.081
GB07707076,2016,1.326
GB07707076,2017,1.498
GB07707076,2018,-0.564
GB07707079,2012,1.519
GB07707079,2013,0.002
GB07707079,2014,0.002
GB07707079,2015,-11.81
GB07707079,2016,-21.811
GB07707079,2017,-39.954
GB07707079,2018,-41.57
GB07707079,2019,-42.795
GB07707133,2012,0.891
GB07707133,2013,1.923
GB07707133,2014,1.282
GB07707133,2015,1.863
GB07707175,2012,0.013
GB07707175,2013,0.001
GB07707175,2014,0.959
GB07707175,2015,1.285
GB07707175,2016,3.599
GB07707175,2017,2.606
GB07707175,2018,0.063
GB07707175,2019,0.063
GB07707203,2012,2.473
GB07707203,2013,-15.658
GB07707203,2014,200.645
GB07707203,2015,344.802
GB07707203,2016,-20.956
GB07707203,2017,-76.364
GB07707203,2018,6488.426
GB07707213,2012,0.1
GB07707213,2013,1.44
GB07707213,2014,1.821
GB07707213,2015,0.314
GB07707213,2016,0.293
GB07707213,2017,0.417
GB07707213,2018,24.876
GB07707213,2019,47.809
GB07707295,2014,0.004
GB07707295,2015,0.771
GB07707295,2016,1.774
GB07707295,2017,2.185
GB07707295,2018,3.438
GB07707295,2019,4.82
GB07707325,2012,-25.267
GB07707325,2013,-13.808
GB07707325,2014,0.138
GB07707325,2015,-25.995
GB07707325,2016,-48.539
GB07707344,2012,-52.907
GB07707344,2013,-99.669
GB07707344,2014,-150.976
GB07707344,2015,-209.894
GB07707344,2016,-205.917
GB07707344,2017,-205.323
GB07707344,2018,-216.537
GB07707362,2012,-43.541
GB07707362,2013,-73.379
GB07707362,2014,-58.338
GB07707362,2015,-34.513
GB07707362,2016,-26.889
GB07707362,2017,-36.947
GB07707362,2018,-40.832
GB07707362,2019,-39.456
GB07707376,2012,25.154
GB07707376,2013,0.397
GB07707376,2014,0.461
GB07707376,2015,1.742
GB07707376,2016,5.15
GB07707376,2017,0.205
GB07707376,2018,0.012
GB07707393,2012,4000.0
GB07707393,2013,-2600.0
GB07707393,2015,4300.0
GB07707393,2016,-900.0
GB07707393,2017,-4900.0
GB07707393,2018,-8300.0
GB07707393,2019,-8900.0
GB07707418,2012,0.002
GB07707418,2013,1.042
GB07707418,2014,17.726
GB07707418,2015,28.024
GB07707418,2016,39.882
GB07707418,2017,26.549
GB07707418,2018,21.638
GB07707418,2019,30.286
GB07707431,2012,5.15
GB07707431,2013,2.522
GB07707431,2014,-3.157
GB07707431,2015,3.602
GB07707431,2016,-3.591
GB07707544,2012,6.143
GB07707544,2013,-14.719
GB07707544,2014,-21.637
GB07707556,2012,2.509
GB07707556,2013,0.672
GB07707556,2014,-7.034
GB07707556,2015,10.411
GB07707556,2016,36.231
GB07707556,2017,-1.846
GB07707573,2012,-9.903
GB07707573,2014,0.049
GB07707573,2015,1.087
GB07707573,2016,-14.571
GB07707573,2017,-48.238
GB07707573,2018,-180.678
GB07707580,2012,0.051
GB07707580,2013,17.486
GB07707580,2014,20.766
GB07707580,2015,21.926
GB07707580,2016,31.717
GB07707580,2017,18.257
GB07707580,2018,18.021
GB07707580,2019,22.307
GB07707590,2012,0.216
GB07707590,2013,0.158
GB07707590,2014,0.155
GB07707590,2015,0.135
GB07707590,2016,5.03
GB07707590,2017,-3.034
GB07707590,2018,0.258
GB07707611,2012,-0.101
GB07707611,2013,-3.495
GB07707611,2014,-0.472
GB07707611,2015,0.816
GB07707611,2017,0.002
GB07707611,2019,0.001
GB07707624,2013,0.001
GB07707624,2015,0.001
GB07707624,2016,0.001
GB07707624,2017,0.001
GB07707624,2018,0.001
GB07707624,2019,0.001
GB07707671,2012,0.001
GB07707671,2013,0.279
GB07707671,2014,0.279
GB07707737,2012,-0.504
GB07707737,2013,-0.405
GB07707737,2014,0.689
GB07707737,2015,0.669
GB07707737,2016,0.721
GB07707819,2012,2.158
GB07707819,2013,0.001
GB07707819,2014,2.158
GB07707819,2015,2.158
GB07707819,2016,0.002
GB07707849,2012,1.568
GB07707849,2013,1.087
GB07707849,2014,0.419
GB07707849,2015,0.109
GB07707849,2016,0.374
GB07707849,2017,0.27
GB07707849,2018,0.234
GB07707849,2019,0.124
GB07707899,2012,0.123
GB07707899,2013,0.147
GB07707899,2014,0.1
GB07707899,2015,0.1
GB07707899,2016,0.1
GB07707899,2017,0.1
GB07707899,2018,0.1
GB07707899,2019,0.1
GB07707919,2012,0.009
GB07707919,2013,-5.252
GB07707919,2014,-55.543
GB07707919,2015,-57.323
GB07707919,2016,10.0
GB07707920,2012,0.544
GB07707920,2013,7.574
GB07707920,2014,2.853
GB07707920,2015,3.178
GB07707920,2016,6.249
GB07707920,2017,11.471
GB07707920,2018,2.14
GB07707952,2012,-2.257
GB07707952,2013,-13.59
GB07707952,2014,-16.663
GB07707952,2015,-14.49
GB07707952,2016,-9.637
GB07707952,2017,-9.657
GB07707973,2012,5.289
GB07707973,2013,-23.985
GB07707973,2014,18.523
GB07707973,2015,-65.332
GB07707973,2016,-71.359
GB07707973,2017,-69.971
GB07707973,2018,-3072.838
GB07707974,2012,1.976
GB07707974,2013,-11.081
GB07707974,2014,4.871
GB07707974,2015,9.813
GB07707974,2016,10.824
GB07707974,2017,16.88
GB07707974,2018,12.136
GB07707975,2012,-4.717
GB07707975,2013,2.298
GB07707975,2014,-4.996
GB07707975,2015,0.002
GB07707975,2016,0.002
GB07707983,2012,0.1
GB07707983,2013,0.1
GB07707983,2014,0.1
GB07707983,2015,12.657
GB07707983,2016,28.623
GB07707983,2017,37.791
GB07707983,2018,50.511
GB07707996,2012,0.917
GB07707996,2013,3.9
GB07707996,2014,0.001
GB07707996,2015,0.001
GB07707996,2016,31.943
GB07707996,2017,36.301
GB07708003,2012,0.1
GB07708003,2013,0.1
GB07708003,2014,0.1
GB07708003,2015,0.1
GB07708003,2016,0.1
GB07708003,2017,-0.485
GB07708003,2018,-2.007
GB07708048,2012,0.002
GB07708048,2013,0.002
GB07708048,2014,0.002
GB07708065,2012,-2.092
GB07708065,2013,-2.361
GB07708065,2014,-2.404
GB07708065,2015,-2.487
GB07708065,2016,-2.219
GB07708065,2017,-0.71
GB07708065,2018,-1.147
GB07708111,2012,303.558
GB07708111,2013,-25.537
GB07708111,2014,142.94
GB07708111,2015,170.524
GB07708111,2016,305.634
GB07708111,2017,323.417
GB07708111,2018,569.83
GB07708122,2012,0.1
GB07708122,2013,0.1
GB07708122,2014,0.1
GB07708122,2015,0.1
GB07708122,2016,0.1
GB07708122,2018,0.1
GB07708122,2019,0.1
GB07708136,2012,-0.973
GB07708136,2013,0.219
GB07708136,2014,1.985
GB07708136,2015,2.071
GB07708136,2016,2.725
GB07708136,2017,0.58
GB07708136,2018,0.896
GB07708136,2019,1.908
GB07708163,2012,-13.396
GB07708163,2013,-13.448
GB07708163,2014,-15.132
GB07708163,2015,9.792
GB07708163,2016,12.886
GB07708163,2017,15.482
GB07708163,2018,7.364
GB07708228,2012,3.426
GB07708228,2013,1.938
GB07708228,2014,2.17
GB07708228,2015,1.897
GB07708228,2016,1.672
GB07708228,2017,1.68
GB07708228,2018,1.115
GB07708230,2012,0.001
GB07708230,2013,0.001
GB07708230,2014,2.949
GB07708230,2015,0.124
GB07708230,2016,0.036
GB07708230,2017,0.08
GB07708230,2018,9.043
GB07708230,2019,21.025
GB07708252,2012,6.262
GB07708252,2013,2.443
GB07708252,2014,2.583
GB07708252,2015,28.725
GB07708265,2012,-1.02
GB07708265,2013,-1.95
GB07708265,2014,1.076
GB07708265,2015,5.203
GB07708265,2016,0.916
GB07708265,2017,2.627
GB07708265,2018,12.502
GB07708265,2019,28.17
GB07708268,2012,-45.027
GB07708268,2013,-54.223
GB07708268,2014,-52.918
GB07708268,2015,-21.003
GB07708268,2016,1.511
GB07708268,2017,0.1
GB07708268,2018,15.111
GB07708268,2019,40.337
GB07708271,2012,-0.596
GB07708271,2013,-2.898
GB07708271,2014,0.474
GB07708288,2012,2.321
GB07708288,2013,0.294
GB07708288,2014,1.212
GB07708288,2015,0.1
GB07708288,2016,0.1
GB07708288,2017,0.1
GB07708288,2018,0.1
GB07708288,2019,0.1
GB07708290,2012,-4.15
GB07708290,2013,-2.184
GB07708290,2014,5.984
GB07708290,2015,11.766
GB07708290,2016,17.861
GB07708290,2017,20.011
GB07708290,2018,6.934
GB07708315,2012,-1.47
GB07708315,2013,-10.709
GB07708315,2014,-4.037
GB07708315,2015,0.177
GB07708315,2016,0.285
GB07708315,2017,0.292
GB07708315,2018,0.459
GB07708315,2019,4.932
GB07708326,2012,49.466
GB07708326,2013,47.689
GB07708326,2014,-157.727
GB07708326,2015,-95.461
GB07708326,2016,104.458
GB07708326,2017,205.297
GB07708326,2018,231.174
GB07708395,2012,96.727
GB07708395,2013,146.28
GB07708395,2014,212.357
GB07708395,2015,279.765
GB07708395,2016,284.12
GB07708395,2017,93.179
GB07708395,2018,-22.488
GB07708418,2012,0.1
GB07708418,2013,-2.896
GB07708423,2012,0.92
GB07708423,2013,10.818
GB07708423,2014,8.412
GB07708423,2015,9.753
GB07708423,2016,9.744
GB07708423,2017,9.76
GB07708423,2018,9.763
GB07708453,2012,-5.005
GB07708453,2013,-5.005
GB07708453,2014,-5.005
GB07708453,2015,-5.005
GB07708453,2016,-5.005
GB07708453,2017,-5.068
GB07708453,2018,-5.131
GB07708453,2019,-7.56
GB07708482,2012,1.045
GB07708482,2013,14.432
GB07708482,2014,13.266
GB07708482,2015,59.6
GB07708482,2016,17.769
GB07708482,2017,0.478
GB07708482,2018,46.445
GB07708482,2019,36.288
GB07708488,2012,14.967
GB07708488,2013,9.577
GB07708488,2014,6.711
GB07708488,2015,-6.14
GB07708488,2016,-7.781
GB07708488,2017,-8.305
GB07708488,2018,-8.925
GB07708498,2012,0.57
GB07708498,2013,-1.982
GB07708498,2014,0.652
GB07708498,2015,-0.812
GB07708498,2016,1.336
GB07708498,2017,3.901
GB07708515,2012,0.259
GB07708515,2013,0.645
GB07708515,2014,0.908
GB07708515,2015,1.35
GB07708515,2016,-3.091
GB07708515,2017,-3.679
GB07708515,2018,5.038
GB07708545,2012,-3.036
GB07708545,2014,-6.295
GB07708545,2015,-6.292
GB07708545,2016,-0.315
GB07708545,2017,0.312
GB07708545,2018,0.001
GB07708560,2012,98.799
GB07708560,2013,82.593
GB07708560,2014,144.029
GB07708560,2015,152.868
GB07708560,2016,-184.087
GB07708560,2017,-85.67
GB07708560,2018,3.169
GB07708563,2012,4.879
GB07708563,2013,0.001
GB07708563,2014,0.283
GB07708563,2015,0.553
GB07708563,2016,0.251
GB07708563,2017,-2.727
GB07708584,2012,-1.198
GB07708584,2013,12.119
GB07708584,2014,57.528
GB07708584,2015,130.02
GB07708584,2016,115.648
GB07708584,2017,113.536
GB07708610,2012,3.622
GB07708610,2013,3.971
GB07708610,2014,0.437
GB07708610,2015,0.598
GB07708610,2016,0.366
GB07708610,2017,0.718
GB07708610,2018,3.17
GB07708636,2012,174.453
GB07708636,2013,9.895
GB07708636,2014,494.868
GB07708636,2015,-159.968
GB07708636,2016,-453.374
GB07708636,2017,148.947
GB07708636,2018,547.122
GB07708643,2012,-9.149
GB07708643,2013,-7.393
GB07708643,2014,-13.633
GB07708643,2015,-12.07
GB07708643,2016,-1.612
GB07708643,2017,1.361
GB07708669,2012,1.772
GB07708669,2013,1.628
GB07708669,2014,1.81
GB07708669,2015,2.354
GB07708669,2016,1.961
GB07708669,2017,1.961
GB07708678,2012,-11480.0
GB07708678,2013,-5878.0
GB07708678,2014,-9782.0
GB07708678,2015,-21699.0
GB07708678,2016,-23635.0
GB07708678,2017,-32012.0
GB07708678,2018,-660.05
GB07708684,2012,-656.722
GB07708684,2013,-747.447
GB07708684,2014,-1144.102
GB07708684,2015,-2437.848
GB07708684,2016,-1894.891
GB07708714,2012,0.685
GB07708714,2013,1.511
GB07708714,2014,1.929
GB07708714,2015,2.989
GB07708714,2016,-19.244
GB07708714,2017,-26.898
GB07708714,2018,-27.909
GB07708728,2012,149.308
GB07708728,2013,160.52
GB07708728,2014,252.767
GB07708728,2015,207.391
GB07708728,2016,-137.619
GB07708728,2017,-82.845
GB07708728,2018,128.63
GB07708781,2012,-4.427
GB07708781,2013,-4.348
GB07708781,2014,-2.828
GB07708820,2012,-5.617
GB07708820,2013,-5.677
GB07708820,2014,-3.384
GB07708820,2015,-5.717
GB07708820,2016,-0.147
GB07708820,2017,-5.221
GB07708820,2018,-5.598
GB07708820,2019,-2.789
GB07708832,2012,0.718
GB07708832,2013,1.781
GB07708832,2014,1.658
GB07708832,2015,2.224
GB07708832,2016,0.968
GB07708832,2017,1.831
GB07708832,2018,0.476
GB07708832,2019,0.715
GB07708854,2012,6.004
GB07708854,2013,10.042
GB07708854,2014,12.45
GB07708854,2015,6.745
GB07708854,2016,7.377
GB07708854,2017,1.157
GB07708854,2018,16.077
GB07708855,2012,7.27
GB07708855,2013,-11.08
GB07708855,2014,-46.019
GB07708855,2016,-66.013
GB07708855,2017,-64.773
GB07708855,2018,-33.502
GB07708855,2019,-22.811
GB07708859,2012,-13.953
GB07708859,2013,0.1
GB07708859,2014,1.0
GB07708859,2015,1.0
GB07708893,2012,6.166
GB07708893,2013,1.115
GB07708893,2014,6.094
GB07708893,2015,4.464
GB07708893,2016,0.237
GB07708893,2017,2.994
GB07708893,2018,-0.725
GB07708906,2012,0.632
GB07708906,2013,6.596
GB07708906,2014,1.722
GB07708906,2015,21.798
GB07708956,2012,0.82
GB07708956,2013,1.294
GB07708956,2014,0.21
GB07708956,2015,0.267
GB07708956,2017,-2.333
GB07708956,2018,-0.083
GB07708966,2012,-10.835
GB07708966,2013,-21.9
GB07708966,2014,-5.279
GB07708966,2015,45.908
GB07708966,2016,58.213
GB07708966,2017,72.581
GB07708966,2018,118.61
GB07708966,2019,148.102
GB07709000,2012,-72.854
GB07709000,2013,0.001
GB07709000,2014,-32.745
GB07709000,2015,0.001
GB07709000,2016,0.001
GB07709044,2012,0.473
GB07709044,2013,0.536
GB07709044,2014,1.172
GB07709044,2015,0.426
GB07709044,2016,0.219
GB07709044,2017,1.416
GB07709044,2018,0.314
GB07709057,2012,-13.52
GB07709057,2013,-17.423
GB07709057,2014,-15.579
GB07709057,2015,-6.299
GB07709057,2016,-13.239
GB07709057,2017,-26.07
GB07709057,2018,-9.012
GB07709057,2019,-6.008
GB07709065,2012,11.608
GB07709065,2013,2.212
GB07709065,2014,2.829
GB07709065,2015,4.267
GB07709065,2016,4.548
GB07709065,2017,5.414
GB07709065,2018,18.085
GB07709079,2012,-97.983
GB07709079,2013,-69.264
GB07709079,2014,-67.597
GB07709079,2015,-167.349
GB07709109,2012,0.171
GB07709109,2013,0.434
GB07709109,2014,0.164
GB07709109,2015,3.884
GB07709109,2016,0.397
GB07709109,2017,0.105
GB07709109,2018,0.131
GB07709109,2019,0.104
GB07709113,2012,-10.309
GB07709113,2013,-9.673
GB07709113,2014,-7.169
GB07709113,2015,-5.925
GB07709113,2016,-7.354
GB07709113,2017,-5.842
GB07709113,2018,-3.82
GB07709122,2012,21.511
GB07709122,2013,5.735
GB07709122,2014,0.536
GB07709122,2015,-61.52
GB07709122,2016,-68.746
GB07709125,2012,-58.152
GB07709125,2013,-73.939
GB07709125,2014,-98.183
GB07709125,2015,-187.94
GB07709130,2012,0.558
GB07709130,2013,3.207
GB07709130,2014,4.671
GB07709130,2015,5.975
GB07709135,2012,21.285
GB07709135,2013,13.306
GB07709135,2014,0.01
GB07709135,2015,6.194
GB07709135,2016,2.175
GB07709135,2017,-9.294
GB07709135,2018,-2.338
GB07709155,2012,0.001
GB07709155,2013,0.006
GB07709155,2014,4.993
GB07709155,2015,7.35
GB07709155,2016,8.17
GB07709155,2017,10.624
GB07709155,2018,11.175
GB07709155,2019,12.867
GB07709164,2012,9.744
GB07709164,2013,2.22
GB07709164,2014,4.369
GB07709164,2015,3.617
GB07709164,2016,21.557
GB07709164,2017,13.542
GB07709164,2018,8.058
GB07709164,2019,3.149
GB07709166,2012,0.551
GB07709166,2013,1.711
GB07709166,2014,3.578
GB07709166,2015,0.078
